id,file,line,literal,note
cs_e83c98f5,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/TypeUtility.cs,768,"""Null""",Hardcoded C# string. Manual review needed.
cs_05e9e46d,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/TypeUtility.cs,810,"""Failed to load types in assembly '{assembly}'.\n{ex}""",Hardcoded C# string. Manual review needed.
cs_95e80999,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/Converters/LooseAssemblyNameConverter.cs,26,"""Expected string in """,Hardcoded C# string. Manual review needed.
cs_ce0bbd7f,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/Converters/NamespaceConverter.cs,26,"""Expected string in """,Hardcoded C# string. Manual review needed.
cs_abffdc71,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/Converters/Ray2DConverter.cs,14,"""origin""",Hardcoded C# string. Manual review needed.
cs_95b67a95,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/Converters/Ray2DConverter.cs,15,"""direction""",Hardcoded C# string. Manual review needed.
cs_0c79f27d,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/Converters/Ray2DConverter.cs,25,"""origin""",Hardcoded C# string. Manual review needed.
cs_02ef25f6,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/Converters/Ray2DConverter.cs,29,"""direction""",Hardcoded C# string. Manual review needed.
cs_43b10333,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/Converters/RayConverter.cs,14,"""origin""",Hardcoded C# string. Manual review needed.
cs_63e4b53b,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/Converters/RayConverter.cs,15,"""direction""",Hardcoded C# string. Manual review needed.
cs_86aa25cb,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/Converters/RayConverter.cs,25,"""origin""",Hardcoded C# string. Manual review needed.
cs_2c207af0,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/Converters/RayConverter.cs,29,"""direction""",Hardcoded C# string. Manual review needed.
cs_a449eb30,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/Converters/UnityObjectConverter.cs,33,"""<color=#88FF00>Serializing:\n<b>#{index}: {unityObject?.GetType().Name} [{unityObject?.GetHashCode()}]</b></color>""",Hardcoded C# string. Manual review needed.
cs_0ab72135,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/Converters/UnityObjectConverter.cs,48,"""<color=#FF8800>Deserializing:\n<b>#{index}: {instance?.GetType().Name} [{instance?.GetHashCode()}]</b></color>""",Hardcoded C# string. Manual review needed.
cs_2d964460,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/Converters/UnityObjectConverter.cs,58,"""Object reference at index #{index} does not match target type ({instance.GetType()} != {storageType}). Defaulting to null.""",Hardcoded C# string. Manual review needed.
cs_56252c6d,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/Converters/UnityObjectConverter.cs,66,"""No object reference provided at index #{index}. Defaulting to null.""",Hardcoded C# string. Manual review needed.
cs_51c323cc,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/DictionaryAsset.cs,113,"""Show Data...""",Hardcoded C# string. Manual review needed.
cs_fe012596,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/SerializableType.cs,6,"""A""",Hardcoded C# string. Manual review needed.
cs_4dd22a30,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/SerializableType.cs,52,"""__UNKNOWN""",Hardcoded C# string. Manual review needed.
cs_6b1995b9,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/Serialization.cs,22,"""This parameterless constructor is only made public for serialization. Use another constructor instead.""",Hardcoded C# string. Manual review needed.
cs_89669f96,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/Serialization.cs,57,"""Trying to finish an operation that isn't started.""",Hardcoded C# string. Manual review needed.
cs_cc707220,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/Serialization.cs,88,"""<color=#88FF00>Serialized: <b>{value?.GetType().Name ?? """,Hardcoded C# string. Manual review needed.
cs_d840f898,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/Serialization.cs,88,"""} [{value?.GetHashCode().ToString() ?? """,Hardcoded C# string. Manual review needed.
cs_2aacfc1f,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/Serialization.cs,88,"""}]</b></color>""",Hardcoded C# string. Manual review needed.
cs_6a387ae9,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/Serialization.cs,95,"""Serialization of '{value?.GetType().ToString() ?? """,Hardcoded C# string. Manual review needed.
cs_73a76ed9,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/Serialization.cs,95,"""}' failed.""",Hardcoded C# string. Manual review needed.
cs_c457458d,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/Serialization.cs,115,"""<color=#3388FF>Deserializing into: <b>{instance?.GetType().Name ?? """,Hardcoded C# string. Manual review needed.
cs_428ee44f,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/Serialization.cs,115,"""} [{instance?.GetHashCode().ToString() ?? """,Hardcoded C# string. Manual review needed.
cs_789a915c,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/Serialization.cs,115,"""}]</b></color>""",Hardcoded C# string. Manual review needed.
cs_1ddbe48c,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/Serialization.cs,133,"""Deserialization Failure Data""",Hardcoded C# string. Manual review needed.
cs_941ff734,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/Serialization.cs,137,"""Failed to log deserialization failure data:\n""",Hardcoded C# string. Manual review needed.
cs_0c733ca4,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/Serialization.cs,140,"""Deserialization into '{instance?.GetType().ToString() ?? """,Hardcoded C# string. Manual review needed.
cs_5d27270e,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/Serialization.cs,140,"""}' failed.""",Hardcoded C# string. Manual review needed.
cs_28120b4f,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/Serialization.cs,153,"""SerializeJson""",Hardcoded C# string. Manual review needed.
cs_e160bc25,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/Serialization.cs,168,"""Serialization""",Hardcoded C# string. Manual review needed.
cs_9db6ab19,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/Serialization.cs,194,"""DeserializeJson""",Hardcoded C# string. Manual review needed.
cs_1ceea7fd,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/Serialization.cs,198,"""Deserialization""",Hardcoded C# string. Manual review needed.
cs_7e073e31,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/Serialization.cs,210,"""[{label}] {warning}\n""",Hardcoded C# string. Manual review needed.
cs_73dc0f67,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/Serialization.cs,294,""" awaiting dependers: \n""",Hardcoded C# string. Manual review needed.
cs_c6c60aed,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/Serialization.cs,309,"""{depender} is missing {missingDependencies.ToCommaSeparatedString()}\n""",Hardcoded C# string. Manual review needed.
cs_d59b0d28,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/Serialization.cs,316,"""No stuck awaiting depender.""",Hardcoded C# string. Manual review needed.
cs_754d881b,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/SerializationData.cs,50,""" ({guid})""",Hardcoded C# string. Manual review needed.
cs_26d5de4e,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/SerializationData.cs,65,"""Object References: """,Hardcoded C# string. Manual review needed.
cs_0ebe4214,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/SerializationData.cs,69,"""(None)""",Hardcoded C# string. Manual review needed.
cs_a579d0ab,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/SerializationData.cs,79,"""{index}: null""",Hardcoded C# string. Manual review needed.
cs_5adf0bb3,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/SerializationData.cs,83,"""{index}: {objectReference.GetType().FullName} [{objectReference.GetHashCode()}] \""{objectReference.name}\""""",Hardcoded C# string. Manual review needed.
cs_732921ba,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/SerializationData.cs,87,"""{index}: {objectReference.GetType().FullName} [{objectReference.GetHashCode()}]""",Hardcoded C# string. Manual review needed.
cs_dfef8456,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/SerializationData.cs,95,"""JSON: """,Hardcoded C# string. Manual review needed.
cs_317e9fc4,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Serialization/SerializationData.cs,109,""".json""",Hardcoded C# string. Manual review needed.
cs_c5ecd8bf,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/StickyNote/StickyNote.cs,13,"""Sticky Note""",Hardcoded C# string. Manual review needed.
cs_3f597d1a,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Unity/LudiqBehaviour.cs,29,"""Failed to serialize behaviour.\n{ex}""",Hardcoded C# string. Manual review needed.
cs_256ba543,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Unity/LudiqBehaviour.cs,54,"""Failed to deserialize behaviour.\n{ex}""",Hardcoded C# string. Manual review needed.
cs_0555afa6,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Unity/LudiqScriptableObject.cs,32,"""Failed to serialize scriptable object.\n{ex}""",Hardcoded C# string. Manual review needed.
cs_d66f014e,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Unity/LudiqScriptableObject.cs,59,"""Failed to deserialize scriptable object.\n{ex}""",Hardcoded C# string. Manual review needed.
cs_399707b5,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Unity/SceneSingleton.cs,23,"""Missing singleton attribute for '{typeof(T)}'.""",Hardcoded C# string. Manual review needed.
cs_c0b56020,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Unity/SceneSingleton.cs,39,"""Scene '{scene.name}' is invalid and cannot be used in singleton operations.""",Hardcoded C# string. Manual review needed.
cs_bc7c12d7,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Unity/SceneSingleton.cs,105,"""Scene singletons cannot be persistent.""",Hardcoded C# string. Manual review needed.
cs_51c425fd,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Unity/SceneSingleton.cs,123,"""Missing '{typeof(T)}' singleton in scene '{scene.name}'.""",Hardcoded C# string. Manual review needed.
cs_f519e192,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Unity/SceneSingleton.cs,128,"""More than one '{typeof(T)}' singleton in scene '{scene.name}'.""",Hardcoded C# string. Manual review needed.
cs_38287166,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Unity/SceneSingleton.cs,142,"""More than one '{typeof(T)}' singleton in scene '{scene.name}'.""",Hardcoded C# string. Manual review needed.
cs_e73befea,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Unity/SceneSingleton.cs,183,"""Trying to destroy invalid instance of '{typeof(T)}' singleton in scene '{scene.name}'.""",Hardcoded C# string. Manual review needed.
cs_3683b5f1,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Unity/SceneSingleton.cs,188,"""Trying to destroy invalid instance of '{typeof(T)}' singleton in scene '{scene.name}'.""",Hardcoded C# string. Manual review needed.
cs_2feff330,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Unity/Singleton.cs,20,"""Missing singleton attribute for '{typeof(T)}'.""",Hardcoded C# string. Manual review needed.
cs_712eef60,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Unity/Singleton.cs,122,"""Missing '{typeof(T)}' singleton in the scene.""",Hardcoded C# string. Manual review needed.
cs_041af58b,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Unity/Singleton.cs,127,"""More than one '{typeof(T)}' singleton in the scene.""",Hardcoded C# string. Manual review needed.
cs_40d053b7,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Unity/Singleton.cs,145,"""More than one '{typeof(T)}' singleton in the scene.""",Hardcoded C# string. Manual review needed.
cs_3b73d3dc,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Unity/Singleton.cs,163,"""Trying to destroy invalid instance of '{typeof(T)}' singleton.""",Hardcoded C# string. Manual review needed.
cs_db0a249c,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Unity/UnityThread.cs,23,"""UNITY_EDITOR""",Hardcoded C# string. Manual review needed.
cs_11bd773c,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Utilities/CoroutineRunner.cs,5,"""VisualScripting CoroutineRunner""",Hardcoded C# string. Manual review needed.
cs_0e262a1b,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Utilities/CSharpNameUtility.cs,12,"""byte""",Hardcoded C# string. Manual review needed.
cs_fbf5292d,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Utilities/CSharpNameUtility.cs,13,"""sbyte""",Hardcoded C# string. Manual review needed.
cs_b85acd57,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Utilities/CSharpNameUtility.cs,14,"""short""",Hardcoded C# string. Manual review needed.
cs_bb048143,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Utilities/CSharpNameUtility.cs,15,"""ushort""",Hardcoded C# string. Manual review needed.
cs_4ea547dc,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Utilities/CSharpNameUtility.cs,16,"""int""",Hardcoded C# string. Manual review needed.
cs_091def04,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Utilities/CSharpNameUtility.cs,17,"""uint""",Hardcoded C# string. Manual review needed.
cs_395a08ad,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Utilities/CSharpNameUtility.cs,18,"""long""",Hardcoded C# string. Manual review needed.
cs_f60c9821,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Utilities/CSharpNameUtility.cs,19,"""ulong""",Hardcoded C# string. Manual review needed.
cs_aba910d4,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Utilities/CSharpNameUtility.cs,20,"""float""",Hardcoded C# string. Manual review needed.
cs_e3ca8d70,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Utilities/CSharpNameUtility.cs,21,"""double""",Hardcoded C# string. Manual review needed.
cs_7895d789,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Utilities/CSharpNameUtility.cs,22,"""decimal""",Hardcoded C# string. Manual review needed.
cs_14cd4bce,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Utilities/CSharpNameUtility.cs,23,"""string""",Hardcoded C# string. Manual review needed.
cs_6167e1ca,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Utilities/CSharpNameUtility.cs,24,"""char""",Hardcoded C# string. Manual review needed.
cs_9cbda79f,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Utilities/CSharpNameUtility.cs,25,"""bool""",Hardcoded C# string. Manual review needed.
cs_0c257de6,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Utilities/CSharpNameUtility.cs,26,"""void""",Hardcoded C# string. Manual review needed.
cs_845446dc,Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Utilities/CSharpNameUtility.cs,27,"""object""",Hardcoded C# string. Manual review needed.
